ID,나이,연간소득,주택소유상태,근로기간,대출목적,대출금액,이자율,신용거래기간,target
train_3157,30,41600,모기지론,2.0,교육,4500,6.76,9,0
train_3158,25,81000,모기지론,2.0,의료,5200,10.95,2,0
train_3159,32,25000,소유,15.0,의료,9175,10.99,10,0
train_3160,24,46000,모기지론,2.0,개인사업,15250,12.53,2,1
train_3161,25,60000,모기지론,2.0,개인사업,1800,12.21,2,0
train_3162,22,43000,모기지론,1.0,부채통합,4000,7.88,4,0
train_3163,26,44000,임대,4.0,부채통합,9000,10.99,2,0
train_3164,28,60000,모기지론,3.0,교육,35000,10.59,6,0
train_3165,22,30000,임대,6.0,부채통합,10000,10.37,4,1
train_3166,23,108000,모기지론,7.0,부채통합,4500,7.14,3,0
train_3167,21,26940,임대,1.0,교육,2500,5.42,4,0
train_3168,24,40000,임대,1.0,의료,7800,,2,0
train_3169,26,95000,임대,7.0,주택개선,31050,14.17,3,1
train_3170,22,22000,모기지론,3.0,투자,6500,,4,0
train_3171,23,105000,임대,0.0,교육,12000,12.61,2,0
train_3172,27,70000,모기지론,9.0,교육,16000,7.9,7,0
train_3173,38,160000,모기지론,12.0,투자,14000,6.62,13,0
train_3174,30,14400,소유,0.0,의료,5000,14.96,9,1
train_3175,24,40000,임대,1.0,의료,1000,10.99,3,0
train_3176,27,55200,소유,4.0,교육,4000,,10,0
train_3177,22,94342,모기지론,,교육,2400,10.59,4,0
train_3178,33,25000,임대,,부채통합,8500,13.43,6,1
train_3179,24,44000,모기지론,6.0,교육,7500,16.33,2,1
train_3180,24,238000,임대,2.0,투자,10000,13.67,2,1
train_3181,29,120000,소유,5.0,의료,8000,11.11,10,0
train_3182,21,102000,임대,5.0,투자,10000,,3,0
train_3183,21,41200,소유,3.0,개인사업,8000,11.48,3,0
train_3184,30,144997,모기지론,14.0,개인사업,25000,11.83,5,0
train_3185,23,83300,모기지론,0.0,의료,25000,,3,1
train_3186,25,48000,임대,3.0,의료,5500,7.49,4,0
train_3187,23,45756,임대,8.0,의료,10000,7.29,2,0
train_3188,28,80000,임대,12.0,의료,17000,5.79,6,0
train_3189,29,74000,모기지론,8.0,교육,25000,11.49,6,0
train_3190,23,63719,모기지론,0.0,의료,3500,7.9,3,1
train_3191,26,150000,임대,3.0,개인사업,12000,7.9,3,0
train_3192,28,34000,소유,5.0,의료,7000,13.35,8,0
train_3193,22,185000,임대,4.0,교육,25000,11.36,4,0
train_3194,33,45360,임대,3.0,개인사업,5000,15.99,6,0
train_3195,41,170000,모기지론,11.0,의료,20000,11.11,11,0
train_3196,31,34000,임대,1.0,개인사업,9000,11.48,5,0
train_3197,31,75000,임대,5.0,주택개선,11100,6.03,5,0
train_3198,22,50004,임대,3.0,투자,25000,12.23,3,1
train_3199,31,96000,모기지론,4.0,부채통합,9600,5.99,10,0
train_3200,27,82000,모기지론,3.0,투자,10000,6.92,9,0
train_3201,24,88128,모기지론,0.0,교육,1950,9.99,2,1
train_3202,23,46000,임대,1.0,교육,12500,11.11,2,0
train_3203,32,45000,임대,0.0,의료,8000,,5,0
train_3204,23,95000,모기지론,2.0,투자,4000,7.88,3,0
train_3205,24,71040,임대,1.0,투자,13100,7.49,2,0
train_3206,23,42000,임대,2.0,투자,4000,5.79,4,0
train_3207,35,87550,임대,3.0,의료,28000,18.62,10,1
train_3208,25,141996,모기지론,0.0,개인사업,14000,7.51,3,0
train_3209,27,65000,임대,2.0,주택개선,4000,5.99,5,0
train_3210,32,39000,모기지론,7.0,주택개선,2800,12.17,6,1
train_3211,26,62000,임대,1.0,의료,5200,15.96,4,0
train_3212,28,76113,임대,,주택개선,14500,12.61,7,1
train_3213,22,60000,소유,6.0,교육,5900,11.12,2,0
train_3214,24,83000,임대,8.0,개인사업,35000,8.9,2,1
train_3215,26,52000,모기지론,7.0,투자,6500,10.74,2,0
train_3216,23,85000,임대,2.0,교육,5000,11.58,4,0
train_3217,31,61400,모기지론,15.0,개인사업,15000,10.25,10,0
train_3218,27,120000,모기지론,11.0,개인사업,7000,6.76,5,0
train_3219,26,40000,임대,0.0,투자,8200,6.62,4,0
train_3220,21,34500,임대,5.0,교육,10500,8.49,3,1
train_3221,21,56400,소유,5.0,투자,5000,6.54,2,0
train_3222,31,37584,임대,0.0,교육,3900,,8,0
train_3223,25,100000,모기지론,9.0,교육,7500,13.99,4,0
train_3224,27,69000,임대,11.0,투자,2500,7.14,8,0
train_3225,21,37500,모기지론,5.0,개인사업,12000,5.79,2,0
train_3226,31,56000,소유,6.0,투자,11500,,9,0
train_3227,27,35000,모기지론,11.0,의료,9000,11.49,5,0
train_3228,41,132000,모기지론,3.0,부채통합,8000,13.49,17,0
train_3229,25,36000,모기지론,3.0,개인사업,5300,7.49,3,0
train_3230,26,39000,임대,2.0,교육,8000,6.62,2,0
train_3231,24,125000,임대,3.0,부채통합,3000,14.72,3,0
train_3232,22,39300,모기지론,6.0,의료,7000,9.62,4,0
train_3233,28,59000,모기지론,1.0,부채통합,12000,9.63,10,1
train_3234,42,65000,소유,6.0,교육,22750,8.9,12,0
train_3235,32,49000,임대,2.0,주택개선,12000,11.11,9,1
train_3236,25,39779,임대,8.0,투자,12000,5.79,2,0
train_3237,25,30000,모기지론,,교육,10625,16.49,4,0
train_3238,28,35004,소유,7.0,교육,4000,11.49,10,0
train_3239,23,63600,모기지론,7.0,투자,2475,5.79,3,0
train_3240,27,50000,모기지론,4.0,교육,2100,9.91,6,0
train_3241,22,30000,임대,4.0,교육,10000,11.86,2,1
train_3242,25,24000,임대,9.0,의료,4750,10.38,4,0
train_3243,25,72000,소유,,주택개선,18000,16.82,2,0
train_3244,44,83000,기타,2.0,교육,12000,16.0,15,1
train_3245,27,52000,모기지론,11.0,주택개선,6000,7.49,8,0
train_3246,22,62004,임대,5.0,교육,8400,15.62,4,0
train_3247,21,10140,임대,,주택개선,1000,13.43,4,1
train_3248,24,75000,소유,2.0,개인사업,8500,11.36,4,0
train_3249,37,72000,모기지론,9.0,개인사업,1600,13.92,12,0
train_3250,29,77000,임대,3.0,의료,17600,13.48,8,0
train_3251,26,87292,모기지론,5.0,의료,9600,5.99,4,0
train_3252,21,40000,임대,0.0,교육,16000,11.83,4,1
train_3253,23,56600,소유,3.0,의료,12000,10.38,2,0
train_3254,38,124000,모기지론,8.0,투자,12000,,16,0
train_3255,28,54996,모기지론,12.0,개인사업,6400,,5,0
train_3256,26,71400,임대,10.0,의료,16000,,4,1
train_3257,25,115000,소유,5.0,투자,8000,19.13,2,0
train_3258,24,65000,모기지론,9.0,주택개선,5500,5.79,3,0
train_3259,23,37500,임대,5.0,개인사업,7000,12.69,4,0
train_3260,24,50400,임대,8.0,부채통합,1500,,2,0
train_3261,23,108000,모기지론,1.0,교육,14000,11.89,2,0
train_3262,24,106000,모기지론,8.0,부채통합,4575,7.51,2,0
train_3263,27,33000,임대,2.0,의료,7600,8.0,10,0
train_3264,44,36000,모기지론,0.0,투자,1000,11.48,15,0
train_3265,22,23631,임대,,개인사업,6000,,3,0
train_3266,25,48000,모기지론,4.0,개인사업,7350,11.12,2,0
train_3267,28,58100,임대,4.0,의료,10000,10.25,8,0
train_3268,28,60000,임대,3.0,의료,25000,13.49,10,1
train_3269,31,135000,모기지론,2.0,의료,20000,11.36,9,0
train_3270,26,20000,모기지론,1.0,부채통합,1500,7.74,4,0
train_3271,22,54000,임대,0.0,투자,10000,15.95,4,1
train_3272,26,30000,임대,3.0,의료,3600,15.99,4,1
train_3273,29,45000,소유,0.0,교육,6800,10.62,5,0
train_3274,23,34000,임대,5.0,의료,9000,17.06,4,1
train_3275,24,36000,임대,5.0,개인사업,1500,10.0,3,0
train_3276,23,39456,소유,7.0,교육,14000,7.29,3,0
train_3277,35,38000,모기지론,1.0,의료,2400,10.37,5,0
train_3278,21,72500,임대,3.0,교육,14000,13.49,2,0
train_3279,26,28800,임대,0.0,주택개선,13000,14.46,2,1
train_3280,33,99000,모기지론,8.0,의료,24000,11.36,7,0
train_3281,35,67000,모기지론,10.0,개인사업,3300,7.88,6,0
train_3282,22,54400,임대,2.0,의료,7000,,2,1
train_3283,24,70000,임대,1.0,주택개선,18000,9.88,2,0
train_3284,30,46000,임대,5.0,의료,6000,6.99,5,0
train_3285,23,69000,임대,8.0,교육,9000,9.63,4,1
train_3286,25,50000,임대,4.0,교육,10000,16.82,2,0
train_3287,22,72500,임대,6.0,부채통합,4200,11.71,3,0
train_3288,24,145000,모기지론,4.0,부채통합,20000,11.36,3,0
train_3289,25,62366,임대,8.0,교육,10000,8.94,2,0
train_3290,31,121000,임대,15.0,주택개선,18400,,10,0
train_3291,43,80000,모기지론,3.0,투자,9800,5.99,17,0
train_3292,21,60000,임대,3.0,의료,10000,12.18,2,0
train_3293,34,100000,모기지론,11.0,의료,18000,,6,0
train_3294,33,96000,모기지론,5.0,의료,9000,7.49,7,0
train_3295,21,40000,모기지론,3.0,부채통합,6000,5.79,3,0
train_3296,35,60000,소유,1.0,개인사업,5000,15.7,9,0
train_3297,24,27000,임대,8.0,의료,4000,10.75,4,0
train_3298,24,64000,모기지론,5.0,부채통합,5200,7.9,3,0
train_3299,21,23000,모기지론,6.0,부채통합,3000,13.35,3,0
train_3300,39,95000,소유,6.0,주택개선,8000,12.69,14,0
train_3301,25,33316,모기지론,4.0,투자,5000,6.54,2,0
train_3302,30,46044,임대,4.0,투자,5000,,7,0
train_3303,27,65000,모기지론,11.0,개인사업,3000,7.51,8,0
train_3304,29,77625,임대,1.0,부채통합,20000,11.11,9,0
train_3305,24,40000,임대,3.0,교육,3500,7.9,4,0
train_3306,31,351699,임대,7.0,투자,10500,15.7,6,0
train_3307,26,69846,임대,2.0,교육,22500,18.99,2,1
train_3308,27,60000,임대,3.0,개인사업,4800,13.35,9,0
train_3309,26,72054,임대,9.0,주택개선,3000,7.29,2,0
train_3310,27,115752,모기지론,6.0,부채통합,10000,11.36,7,0
train_3311,31,54000,모기지론,5.0,의료,19400,18.53,10,1
train_3312,24,47000,임대,8.0,투자,7000,6.62,3,0
train_3313,23,130000,모기지론,,의료,6000,5.42,4,0
train_3314,23,34662,모기지론,1.0,주택개선,3000,10.75,4,1
train_3315,33,45000,모기지론,3.0,주택개선,8000,16.49,6,1
train_3316,22,31224,임대,0.0,의료,6400,9.32,4,0
train_3317,24,74000,임대,1.0,개인사업,4900,12.87,3,0
train_3318,25,41000,임대,1.0,개인사업,4000,14.84,4,1
train_3319,27,63500,임대,3.0,개인사업,4000,10.37,9,0
train_3320,24,60000,모기지론,8.0,교육,7000,11.71,2,0
train_3321,25,44004,임대,3.0,의료,12000,15.31,3,1
train_3322,23,43949,임대,7.0,의료,3000,11.49,3,0
train_3323,27,117832,모기지론,4.0,주택개선,12500,6.17,7,0
train_3324,26,39000,임대,5.0,의료,2800,10.0,2,0
train_3325,23,48000,임대,1.0,의료,2400,8.49,4,0
train_3326,41,33240,소유,,의료,1000,7.29,17,0
train_3327,21,19000,임대,3.0,교육,4000,14.35,3,1
train_3328,24,37000,모기지론,0.0,의료,8500,12.53,2,1
train_3329,24,50000,모기지론,7.0,투자,7500,11.71,4,0
train_3330,24,18000,임대,5.0,교육,3000,15.27,2,1
train_3331,29,88000,임대,9.0,개인사업,25000,14.46,10,1
train_3332,23,33017,임대,1.0,개인사업,5000,,4,0
train_3333,23,66000,모기지론,7.0,부채통합,4000,15.62,4,1
train_3334,43,50000,임대,,주택개선,8000,7.49,16,0
train_3335,28,25000,모기지론,5.0,주택개선,6000,14.72,10,0
train_3336,26,76250,임대,6.0,부채통합,10000,10.71,3,0
train_3337,24,130000,모기지론,8.0,투자,6000,6.62,2,0
train_3338,32,54000,모기지론,4.0,의료,12000,15.27,6,0
train_3339,23,29000,임대,0.0,투자,8000,18.3,2,1
train_3340,36,39600,모기지론,17.0,교육,1800,14.09,17,1
train_3341,23,50004,모기지론,7.0,개인사업,6000,,3,0
train_3342,28,85000,임대,7.0,부채통합,11200,9.91,10,0
train_3343,22,32000,임대,6.0,교육,15000,9.88,4,1
train_3344,33,90000,모기지론,5.0,교육,22000,11.03,5,0
train_3345,23,51000,모기지론,6.0,부채통합,17500,14.09,2,1
train_3346,23,106925,모기지론,7.0,교육,24250,12.18,3,0
train_3347,21,56000,임대,4.0,투자,20000,17.39,3,1
train_3348,37,59000,임대,0.0,개인사업,5000,14.84,14,1
train_3349,29,41004,임대,6.0,개인사업,12000,10.0,7,0
train_3350,26,60000,모기지론,8.0,주택개선,12000,10.65,2,0
train_3351,23,40000,임대,1.0,교육,9000,12.61,2,0
train_3352,39,310400,모기지론,13.0,부채통합,15000,15.65,11,1
train_3353,26,44000,모기지론,0.0,주택개선,8475,6.91,4,0
train_3354,24,90000,임대,2.0,교육,11000,11.14,3,0
train_3355,26,62004,임대,5.0,의료,19000,7.49,2,1
train_3356,25,35138,모기지론,3.0,부채통합,1000,,3,0
train_3357,22,43200,임대,6.0,교육,5000,12.69,2,0
train_3358,33,114000,모기지론,2.0,부채통합,21000,13.16,9,0
train_3359,26,87000,모기지론,0.0,부채통합,15000,10.62,2,0
train_3360,29,43738,임대,1.0,의료,14000,7.88,6,1
train_3361,28,43000,임대,12.0,의료,5000,11.71,9,0
train_3362,38,60000,소유,2.0,개인사업,6000,14.96,11,0
train_3363,32,35000,모기지론,9.0,투자,12000,9.63,8,0
train_3364,37,48000,모기지론,3.0,주택개선,3500,7.88,15,0
train_3365,25,59600,모기지론,5.0,교육,6000,16.45,4,1
train_3366,22,37000,임대,6.0,개인사업,14000,6.92,2,1
train_3367,23,36707,임대,3.0,개인사업,9250,16.32,4,0
train_3368,30,48996,모기지론,5.0,의료,5000,15.23,5,0
train_3369,28,15000,모기지론,0.0,주택개선,4000,15.37,10,1
train_3370,34,42000,임대,2.0,의료,2500,10.59,6,0
train_3371,36,62000,임대,13.0,교육,3000,8.9,12,0
train_3372,32,52020,모기지론,5.0,의료,15000,11.03,6,1
train_3373,25,59004,임대,1.0,주택개선,20000,14.84,4,1
train_3374,35,133000,모기지론,3.0,주택개선,15000,16.77,7,0
train_3375,34,23000,소유,2.0,개인사업,2500,,7,0
train_3376,24,57600,모기지론,,주택개선,3300,5.42,4,0
train_3377,27,41000,임대,4.0,부채통합,8000,12.84,10,1
train_3378,27,32220,임대,11.0,의료,17725,11.49,8,1
train_3379,31,139016,임대,5.0,투자,25000,15.37,8,1
train_3380,25,69000,모기지론,10.0,부채통합,15000,14.54,3,1
train_3381,41,75000,임대,1.0,개인사업,20000,11.14,11,0
train_3382,28,31150,임대,4.0,의료,4000,11.49,7,0
train_3383,64,87000,모기지론,12.0,개인사업,15000,7.51,27,0
train_3384,24,50000,모기지론,8.0,교육,15000,9.99,3,0
train_3385,21,23916,임대,2.0,교육,4500,9.62,4,0
train_3386,27,60000,임대,6.0,부채통합,4500,12.69,7,0
train_3387,22,74476,모기지론,6.0,교육,5000,8.49,2,1
train_3388,28,70000,모기지론,7.0,교육,8000,6.62,5,0
train_3389,30,130000,모기지론,14.0,투자,7000,9.91,9,0
train_3390,27,115000,모기지론,1.0,부채통합,5000,8.49,6,0
train_3391,46,60000,임대,10.0,의료,15000,13.49,17,0
train_3392,25,186000,소유,9.0,투자,10000,10.25,4,0
train_3393,32,80000,임대,3.0,주택개선,12000,6.62,10,0
train_3394,37,45000,소유,11.0,교육,12000,12.21,12,0
train_3395,22,24000,임대,1.0,개인사업,15000,12.73,4,1
train_3396,24,38000,모기지론,3.0,부채통합,16000,10.99,2,0
train_3397,27,85500,임대,1.0,주택개선,11000,15.99,5,1
train_3398,22,46500,모기지론,1.0,교육,12000,12.21,3,0
train_3399,44,117300,임대,3.0,의료,2500,7.29,11,1
train_3400,22,26500,임대,3.0,부채통합,1900,7.29,3,1
train_3401,21,28000,임대,3.0,교육,8000,10.99,2,1
train_3402,25,109000,모기지론,6.0,부채통합,16000,6.03,2,0
train_3403,23,97500,임대,0.0,부채통합,9600,10.37,3,0
train_3404,22,30000,모기지론,2.0,부채통합,13250,10.99,4,0
train_3405,26,44000,소유,10.0,투자,5000,,2,0
train_3406,31,42000,임대,12.0,개인사업,12000,,9,0
train_3407,24,41280,임대,3.0,투자,11000,15.28,3,0
train_3408,23,30000,임대,8.0,교육,10625,6.92,2,1
train_3409,25,39512,임대,3.0,투자,9000,15.23,4,1
train_3410,29,42000,임대,0.0,교육,7500,12.87,8,0
train_3411,48,36655,모기지론,,주택개선,15000,12.69,16,1
train_3412,24,96000,임대,6.0,부채통합,7000,9.91,2,0
train_3413,21,59800,임대,5.0,개인사업,5000,11.36,3,0
train_3414,31,18996,소유,6.0,주택개선,7000,,8,1
train_3415,22,20000,임대,2.0,교육,3000,13.11,4,0
train_3416,34,54000,임대,5.0,의료,3000,15.37,6,1
train_3417,23,52000,임대,2.0,교육,8400,6.17,3,0
train_3418,30,110000,임대,0.0,부채통합,3600,10.71,8,0
train_3419,27,135000,모기지론,3.0,의료,25000,11.12,8,0
train_3420,37,600000,소유,11.0,주택개선,16000,10.25,14,0
train_3421,22,40000,임대,6.0,교육,4500,7.66,3,0
train_3422,29,110000,모기지론,6.0,의료,5000,9.91,9,0
train_3423,25,85000,모기지론,5.0,교육,9600,13.85,2,0
train_3424,25,32000,임대,9.0,부채통합,6000,12.99,2,1
train_3425,30,30000,임대,7.0,부채통합,7200,10.36,6,0
train_3426,21,30000,임대,6.0,개인사업,3200,,2,0
train_3427,24,61800,임대,2.0,부채통합,15000,,4,0
train_3428,23,28000,임대,0.0,부채통합,3000,10.25,4,0
train_3429,23,85000,임대,3.0,의료,12000,,2,0
train_3430,35,50000,임대,1.0,교육,3000,7.88,8,0
train_3431,32,72000,임대,5.0,투자,6000,8.49,10,0
train_3432,23,138000,모기지론,7.0,투자,2700,11.86,4,0
train_3433,30,100000,모기지론,2.0,교육,10000,16.77,10,0
train_3434,27,78000,임대,4.0,개인사업,24000,10.99,10,1
train_3435,32,108000,임대,16.0,개인사업,6125,5.99,5,1
train_3436,22,23400,임대,,교육,7700,5.99,2,1
train_3437,29,135000,모기지론,14.0,의료,24000,5.99,10,0
train_3438,38,40000,임대,15.0,개인사업,10000,16.29,12,0
train_3439,28,41500,임대,4.0,부채통합,10000,,6,1
train_3440,38,95000,임대,9.0,의료,5000,13.48,16,0
train_3441,22,60000,기타,6.0,투자,8000,16.0,2,0
train_3442,26,65000,모기지론,10.0,부채통합,5000,7.51,2,0
train_3443,23,33800,소유,4.0,교육,13000,15.31,4,0
train_3444,31,40000,소유,2.0,교육,2200,,7,0
train_3445,36,45344,모기지론,11.0,교육,16750,7.88,13,0
train_3446,23,50000,모기지론,5.0,부채통합,6000,7.66,4,0
train_3447,24,80000,모기지론,8.0,개인사업,8000,,4,0
train_3448,36,166000,임대,4.0,의료,10000,7.88,17,0
train_3449,24,65000,모기지론,3.0,개인사업,12000,9.91,3,0
train_3450,24,65000,모기지론,8.0,주택개선,10000,7.66,4,0
train_3451,28,245000,모기지론,0.0,개인사업,18000,17.39,9,0
train_3452,33,30000,임대,3.0,의료,1200,6.76,10,0
train_3453,22,80000,임대,4.0,개인사업,7000,7.51,2,0
train_3454,22,41000,모기지론,6.0,교육,12000,6.03,2,0
train_3455,24,52000,모기지론,6.0,투자,9000,5.79,2,0
train_3456,24,117000,모기지론,8.0,의료,10800,,3,0
train_3457,21,22000,임대,1.0,의료,4800,7.88,2,0
train_3458,27,58000,임대,5.0,부채통합,5900,9.32,7,0
train_3459,30,38000,소유,14.0,의료,12600,,8,0
train_3460,36,90000,모기지론,2.0,교육,20000,14.61,11,0
train_3461,23,143000,임대,2.0,의료,16000,6.03,2,0
train_3462,35,85000,모기지론,0.0,교육,20000,12.21,10,0
train_3463,30,210000,모기지론,8.0,부채통합,24000,11.49,6,0
train_3464,22,60000,모기지론,6.0,의료,5000,11.83,4,0
train_3465,23,62000,모기지론,7.0,투자,11200,7.88,4,0
train_3466,29,55200,임대,13.0,주택개선,4000,10.59,10,0
train_3467,25,62000,임대,3.0,투자,17000,5.99,3,0
train_3468,30,100000,모기지론,7.0,개인사업,1000,6.76,6,0
train_3469,25,130000,모기지론,0.0,주택개선,6325,6.54,3,0
train_3470,23,75000,소유,6.0,투자,24000,7.9,3,0
train_3471,28,84000,모기지론,0.0,교육,1000,9.99,10,0
train_3472,23,29004,소유,1.0,교육,2000,13.16,3,0
train_3473,26,88800,모기지론,10.0,의료,10000,11.36,3,0
train_3474,28,50000,임대,5.0,개인사업,10000,7.88,7,0
train_3475,25,76000,모기지론,3.0,교육,20000,6.54,2,0
train_3476,23,100000,모기지론,7.0,교육,15000,7.88,4,0
train_3477,24,76494,모기지론,3.0,부채통합,12000,,3,0
train_3478,27,85000,임대,11.0,부채통합,6000,13.43,5,0
train_3479,24,75000,모기지론,4.0,투자,19000,11.99,3,0
train_3480,30,72000,임대,1.0,부채통합,10000,9.99,7,0
train_3481,24,24468,소유,,주택개선,5000,10.75,3,0
train_3482,22,32400,모기지론,1.0,부채통합,5500,,2,0
train_3483,35,42300,임대,3.0,개인사업,5500,13.06,8,0
train_3484,33,26100,임대,16.0,개인사업,5000,10.75,6,0
train_3485,22,50000,모기지론,5.0,교육,15000,10.25,3,0
train_3486,22,29000,모기지론,6.0,개인사업,12000,5.42,4,1
train_3487,23,22944,임대,7.0,교육,5000,11.11,3,0
train_3488,27,24000,소유,1.0,교육,6000,,7,0
train_3489,38,36000,임대,13.0,교육,7500,11.36,13,0
train_3490,25,37560,소유,4.0,주택개선,5000,10.99,3,0
train_3491,24,34000,임대,8.0,의료,12000,11.71,4,1
train_3492,25,44000,모기지론,6.0,주택개선,7000,6.03,3,0
train_3493,25,100000,임대,2.0,개인사업,21000,16.49,3,1
train_3494,26,97000,임대,2.0,부채통합,7000,7.91,4,0
train_3495,45,225000,임대,14.0,개인사업,22200,12.69,12,0
train_3496,25,160000,소유,5.0,투자,15000,11.14,4,0
train_3497,50,69996,소유,19.0,투자,8000,9.32,17,0
train_3498,44,36000,모기지론,6.0,교육,1000,7.51,17,0
train_3499,25,77078,모기지론,1.0,부채통합,3425,12.18,4,0
train_3500,24,29120,임대,0.0,투자,5000,10.99,4,0
train_3501,31,103000,모기지론,8.0,부채통합,14000,9.91,7,0
train_3502,28,75000,임대,12.0,의료,2500,11.99,9,0
train_3503,23,60000,임대,4.0,의료,12000,6.03,3,0
train_3504,25,40000,소유,5.0,교육,6000,13.47,3,0
train_3505,25,70000,모기지론,6.0,주택개선,12000,10.37,4,0
train_3506,35,40000,임대,2.0,의료,7550,13.92,9,0
train_3507,49,70872,모기지론,4.0,부채통합,15000,14.84,11,1
train_3508,23,120000,모기지론,7.0,교육,8000,13.61,2,0
train_3509,27,54000,임대,3.0,교육,4000,10.74,5,0
train_3510,22,39000,임대,6.0,주택개선,6000,13.22,2,1
train_3511,37,39480,소유,4.0,투자,8000,8.49,13,0
train_3512,23,45000,임대,0.0,투자,2100,11.48,4,0
train_3513,28,120000,모기지론,4.0,개인사업,8000,15.62,7,0
train_3514,34,24000,모기지론,5.0,의료,2000,9.2,7,0
train_3515,29,79200,모기지론,,투자,8000,5.42,9,0
train_3516,22,19200,모기지론,6.0,개인사업,4950,11.71,2,1
train_3517,23,93000,모기지론,5.0,부채통합,2000,7.9,4,0
train_3518,22,24000,임대,6.0,교육,4800,7.49,2,0
train_3519,27,26400,임대,3.0,투자,2500,13.23,10,0
train_3520,24,123000,임대,8.0,개인사업,15000,15.37,4,1
train_3521,24,78000,모기지론,0.0,주택개선,5000,6.62,4,0
train_3522,49,90000,임대,3.0,교육,12000,,16,0
train_3523,27,75000,모기지론,11.0,교육,12000,9.91,10,1
train_3524,24,58000,모기지론,0.0,주택개선,3500,7.68,2,0
train_3525,37,78000,모기지론,9.0,부채통합,20000,16.35,14,1
train_3526,26,39600,임대,3.0,교육,4000,5.79,4,1
train_3527,26,94000,모기지론,8.0,개인사업,15000,6.17,2,0
train_3528,28,27000,소유,5.0,교육,5600,5.42,8,0
train_3529,22,29000,임대,6.0,주택개선,4200,6.62,2,1
train_3530,23,61200,임대,4.0,의료,20000,11.14,2,1
train_3531,37,85000,소유,3.0,교육,10000,18.43,16,0
train_3532,33,97000,임대,4.0,교육,7000,12.98,8,0
train_3533,24,21000,임대,2.0,의료,1800,10.65,2,0
train_3534,27,47000,임대,1.0,의료,13000,10.99,6,0
train_3535,26,55000,모기지론,6.0,교육,11500,8.9,4,0
train_3536,24,110000,모기지론,8.0,교육,8000,6.76,4,0
train_3537,29,48000,임대,13.0,개인사업,10000,7.51,7,0
train_3538,30,21240,임대,,의료,2000,14.22,9,0
train_3539,25,60000,임대,0.0,부채통합,1200,7.66,3,0
train_3540,24,68004,모기지론,5.0,주택개선,4200,5.42,4,0
train_3541,24,42000,모기지론,8.0,개인사업,12000,10.38,4,0
train_3542,22,98656,모기지론,3.0,교육,7500,13.06,3,1
train_3543,24,145000,모기지론,0.0,개인사업,7000,10.99,2,0
train_3544,29,68004,임대,2.0,교육,2500,12.99,9,0
train_3545,34,57996,임대,3.0,개인사업,8000,11.12,8,0
train_3546,34,105000,모기지론,14.0,투자,12000,6.99,5,0
train_3547,30,45600,모기지론,5.0,주택개선,5000,7.29,8,0
train_3548,28,48000,임대,4.0,개인사업,4500,11.71,7,0
train_3549,39,85000,모기지론,2.0,투자,5000,11.86,15,0
train_3550,25,30000,임대,,교육,5000,7.9,3,0
train_3551,34,80000,임대,0.0,부채통합,30000,6.62,5,1
train_3552,22,66000,모기지론,6.0,부채통합,10000,11.49,3,0
train_3553,24,53800,모기지론,4.0,부채통합,6000,10.99,2,0
train_3554,22,60000,모기지론,3.0,투자,10000,8.0,4,0
train_3555,24,133800,임대,0.0,부채통합,9000,7.9,4,0
train_3556,24,24000,임대,0.0,주택개선,7750,17.27,3,1
train_3557,33,120999,모기지론,7.0,주택개선,15200,13.61,5,0
train_3558,24,72100,모기지론,2.0,교육,16000,10.25,4,0
train_3559,27,73200,모기지론,7.0,교육,15000,13.22,5,0
train_3560,23,35500,모기지론,0.0,의료,3000,11.28,3,0
train_3561,23,32000,임대,6.0,개인사업,3600,9.63,3,0
train_3562,29,35000,소유,11.0,의료,4200,12.99,7,0
train_3563,30,65000,임대,11.0,개인사업,12800,15.2,6,0
train_3564,30,77500,모기지론,2.0,부채통합,9000,7.88,7,0
train_3565,25,50000,임대,6.0,투자,8000,7.9,4,0
train_3566,24,40944,임대,0.0,의료,8200,11.36,4,0
train_3567,24,40000,모기지론,3.0,의료,10500,11.36,2,0
train_3568,22,80070,모기지론,6.0,교육,27525,10.74,3,0
train_3569,45,35000,기타,6.0,개인사업,4800,,12,0
train_3570,30,60000,임대,11.0,부채통합,5500,7.51,10,0
train_3571,26,120000,임대,10.0,부채통합,6000,9.88,4,0
train_3572,25,33600,임대,5.0,부채통합,1000,11.86,2,0
train_3573,28,72000,모기지론,12.0,의료,4500,6.62,8,0
train_3574,26,36000,임대,4.0,투자,5000,10.37,4,0
train_3575,32,50400,임대,11.0,교육,8400,12.42,7,0
train_3576,22,45000,임대,3.0,투자,5000,12.42,2,0
train_3577,23,137000,모기지론,0.0,교육,11400,9.63,2,0
train_3578,26,40500,임대,,부채통합,8500,7.88,2,0
train_3579,30,48996,모기지론,14.0,교육,1200,14.35,7,1
train_3580,32,160000,모기지론,0.0,투자,17400,7.88,7,0
train_3581,29,40000,임대,14.0,투자,7000,7.14,5,0
train_3582,21,40000,임대,5.0,교육,10000,,2,0
train_3583,25,48000,모기지론,9.0,의료,3500,5.42,4,0
train_3584,39,84998,임대,5.0,개인사업,4500,10.99,14,0
train_3585,21,27120,임대,0.0,교육,8500,8.9,2,1
train_3586,27,66000,임대,2.0,교육,8000,14.79,7,0
train_3587,25,45000,임대,2.0,의료,5000,,4,0
train_3588,22,36000,임대,6.0,의료,3000,11.49,4,1
