,ID,A112000,A144000,A202000,A373000,내점일수,구매주기,주말방문비율,주구매요일,주구매시간대,일별평균구매건수,거래개월수,방문지점수,주구매지점,브랜드코드_nunique,중분류_nunique,주구매_중분류,대분류_nunique,주구매_대분류,가정용품구매비율,아동용품구매비율,공산품_생식품_구매비율,총구매액,구매건수,평균구매액,최대구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,최다브랜드코드,최다브랜드금액
210,train_210,0.0,57800.0,1806132.0,326000.0,19,15,0.40625,5,15,1.6842105263157894,10,3,A202000,27,22,수입종합화장품,12,가정용품,0.28125,0.25,0.03125,2217432,32,71530.06451612903,270000,-27500,1,58313.76179595774,1.35287498343442,2.7220357549571603,6108,300000
211,train_211,0.0,433000.0,0.0,163400.0,4,49,0.2222222222222222,4,12,2.25,3,2,A144000,8,8,수입종합화장품,5,잡화파트,0.0,0.4444444444444444,0.0,596400,9,66266.66666666667,132000,0,0,42667.78644363919,0.601736098985709,-1.5873959899642118,5173,163000
212,train_212,0.0,0.0,5349420.0,0.0,46,7,0.24324324324324326,1,16,1.608695652173913,11,1,A202000,42,27,영캐쥬얼,12,여성캐쥬얼,0.05405405405405406,0.32432432432432434,0.06756756756756757,6389420,74,93962.05882352941,719000,-1040000,6,106323.73504774911,1.1004589099134043,9.959608236524506,6076,719000
213,train_213,0.0,411500.0,0.0,0.0,7,27,0.2,3,17,1.4285714285714286,6,1,A144000,8,7,임대구두,3,케주얼_구두_아동,0.0,0.5,0.0,441500,10,49055.555555555555,212000,-30000,1,62395.13424761403,2.4331872341509366,7.156988672895216,5217,212000
214,train_214,0.0,6434009.0,50000.0,6843591.0,52,6,0.1437908496732026,4,16,2.9423076923076925,11,3,A144000,60,42,영캐주얼,17,케주얼_구두_아동,0.0915032679738562,0.24183006535947713,0.0784313725490196,18294300,153,140725.38461538462,960200,-4966700,23,178378.8969588444,0.2550799060214637,5.997441024586903,5285,1962000
215,train_215,5111105.0,0.0,0.0,0.0,27,12,0.023255813953488372,4,17,1.5925925925925926,11,1,A112000,15,14,용기보증,7,생식품,0.0,0.18604651162790697,0.5581395348837209,5111105,43,118862.90697674418,988000,0,0,183444.82426731838,3.9046346180201428,15.818970543115341,5802,1786000
216,train_216,0.0,27000.0,0.0,524600.0,5,32,0.0,3,17,2.6,4,2,A373000,9,6,수입종합화장품,3,골프_유니캐쥬얼,0.0,0.0,0.0,621600,13,51800.0,169000,-70000,1,43704.794827445316,0.41633533915119286,3.0343071249215927,5655,169000
217,train_217,70000.0,0.0,0.0,0.0,1,0,0.0,3,13,1.0,1,1,A112000,1,1,수입종합화장품,1,패션잡화,0.0,0.0,0.0,70000,1,70000.0,70000,0,0,,,,5217,70000
218,train_218,0.0,2146900.0,0.0,2180100.0,10,30,0.13636363636363635,4,15,2.2,7,2,A144000,17,16,준보석,8,케주얼_구두_아동,0.18181818181818182,0.2727272727272727,0.0,4327000,22,196681.81818181818,1060000,0,0,230496.21345172773,2.8127004413471783,9.411744092826119,5591,1210000
219,train_219,0.0,816148.0,0.0,954260.0,15,20,0.16666666666666666,4,17,1.6,7,2,A373000,13,13,타운웨어,11,여성정장,0.08333333333333333,0.08333333333333333,0.20833333333333334,2137408,24,97154.90909090909,378000,-367000,2,99342.98111277059,0.17994027843856256,1.6118809702388055,5942,378000
220,train_220,0.0,1085600.0,0.0,690100.0,14,24,0.3,2,16,2.142857142857143,7,2,A144000,13,9,아동복,5,아동_스포츠,0.0,0.8666666666666667,0.0,2951100,30,118044.0,508000,-1175400,5,115677.49017563155,-0.7232205985000685,3.1658504755392447,5307,361000
221,train_221,0.0,87000.0,0.0,0.0,1,0,0.0,3,14,1.0,1,1,A144000,1,1,수입종합화장품,1,잡화파트,0.0,0.0,0.0,87000,1,87000.0,87000,0,0,,,,5112,87000
222,train_222,0.0,37176.0,0.0,182900.0,4,64,0.0,3,16,1.5,4,2,A373000,5,5,수입종합화장품,3,명품잡화,0.0,0.0,0.3333333333333333,220076,6,36679.333333333336,125300,0,0,43948.45711360828,2.319703415045861,5.494625359208982,5204,125300
223,train_223,0.0,142000.0,0.0,2833533.0,17,18,0.24,2,19,1.4705882352941178,9,2,A373000,20,14,수입종합화장품,8,명품잡화,0.04,0.04,0.08,2975533,25,119021.32,439000,0,0,116809.12782638178,1.4606801879545481,1.7033528749372255,5689,439000
224,train_224,0.0,0.0,0.0,2954509.0,10,32,0.4583333333333333,0,16,2.4,7,1,A373000,14,12,진캐쥬얼,6,골프_유니캐쥬얼,0.0,0.0,0.2916666666666667,2954509,24,123104.54166666667,457200,0,0,99281.12822248053,1.7854288528430504,4.385854380372562,5100,486409
225,train_225,0.0,0.0,0.0,1967910.0,20,17,0.3076923076923077,0,18,1.3,10,1,A373000,17,12,용기보증,6,명품잡화,0.0,0.038461538461538464,0.38461538461538464,1967910,26,75688.84615384616,350000,0,0,94605.64911196045,1.6955993194265866,1.9750817163952443,6435,350000
226,train_226,0.0,2695400.0,0.0,1086830.0,11,29,0.037037037037037035,2,18,2.4545454545454546,7,2,A144000,20,15,로얄부틱2F,9,잡화파트,0.0,0.25925925925925924,0.037037037037037035,4784230,27,184008.84615384616,1002000,-1002000,1,220206.89570178176,-0.9868993929321322,8.036982331613771,5116,927000
227,train_227,0.0,787200.0,0.0,0.0,4,36,0.0,1,19,1.75,3,1,A144000,7,7,건식품,4,잡화파트,0.0,0.2857142857142857,0.14285714285714285,787200,7,112457.14285714286,340000,0,0,113863.6444340753,1.6109825671990246,2.5298237715037546,5951,340000
228,train_228,0.0,0.0,1868800.0,0.0,9,25,0.125,3,17,1.7777777777777777,6,1,A202000,12,11,영캐쥬얼,6,영라이브,0.0,0.5625,0.0,1868800,16,116800.0,350000,0,0,111253.1228026132,1.0886849814841097,-0.060300253503701384,5304,674000
229,train_229,0.0,0.0,0.0,240795.0,2,157,1.0,5,12,1.5,2,1,A373000,3,3,상품군미지정,3,공산품,0.0,0.0,0.3333333333333333,240795,3,80265.0,169400,0,0,79108.54994878873,1.3667092337103572,,5363,169400
230,train_230,0.0,2669587.0,0.0,121995.0,24,13,0.1875,2,15,2.0,9,2,A144000,16,23,수입종합화장품,10,공산품파트,0.16666666666666666,0.041666666666666664,0.5,3032782,48,65930.04347826086,790000,-241200,2,117814.34864979667,4.703291221723601,28.80664892271758,5110,790000
231,train_231,0.0,0.0,0.0,73000.0,2,69,0.0,0,14,1.0,2,1,A373000,2,2,란제리,1,명품잡화,0.0,0.0,0.0,73000,2,36500.0,38000,0,0,2121.3203435596424,,,5168,38000
232,train_232,0.0,27000.0,0.0,448662.0,5,35,0.7,5,17,2.0,4,2,A373000,6,7,용기보증,7,공산품,0.1,0.0,0.5,475662,10,47566.2,87600,0,0,19049.886350200508,1.0766916393638863,0.7487814021482242,5100,216062
233,train_233,0.0,0.0,0.0,2339100.0,13,22,0.0,4,16,2.076923076923077,8,1,A373000,13,10,수입종합화장품,7,명품잡화,0.037037037037037035,0.0,0.18518518518518517,2401100,27,92350.0,240000,-62000,1,67265.28525175524,0.24635989427398053,-0.5725940636826334,5217,940000
234,train_234,0.0,1469850.0,0.0,0.0,4,19,0.0,4,19,3.5,3,1,A144000,9,7,수입ACC,2,잡화파트,0.0,0.21428571428571427,0.0,2469850,14,205820.83333333334,510000,-1000000,2,182776.18635709197,-0.8710404180487373,0.70716370054354,5451,395000
235,train_235,0.0,2608950.0,0.0,1201260.0,8,37,0.22727272727272727,2,14,2.75,5,2,A144000,12,11,하이캐쥬얼,6,여성의류파트,0.0,0.0,0.09090909090909091,5740210,22,318900.55555555556,764750,-1930000,4,264026.9006007715,-0.5677648417424804,0.19127947360406417,5780,764750
236,train_236,1517100.0,0.0,0.0,0.0,12,28,0.1111111111111111,3,16,1.5,9,1,A112000,13,11,란제리,6,영플라자,0.0,0.4444444444444444,0.05555555555555555,1536100,18,90358.82352941176,460000,-19000,1,123369.09083530368,2.4906681867439344,5.764958074962393,6664,460000
237,train_237,0.0,0.0,0.0,172000.0,2,5,0.0,4,17,1.5,1,1,A373000,3,3,골프(국내),3,골프_유니캐쥬얼,0.0,0.3333333333333333,0.0,172000,3,57333.333333333336,108000,0,0,43981.056528161454,1.6958564682447494,,5394,108000
238,train_238,0.0,3119836.0,0.0,891320.0,30,11,0.10526315789473684,2,11,1.9,10,2,A144000,33,30,아동복,11,케주얼_구두_아동,0.05263157894736842,0.45614035087719296,0.2631578947368421,4357156,57,77806.35714285714,346000,-346000,1,80811.58976767639,-0.21742286031337726,6.578580266010449,5100,1170836
239,train_239,0.0,7433371.0,0.0,460000.0,37,9,0.30392156862745096,6,17,2.7567567567567566,11,2,A144000,46,36,디자이너니트,10,케주얼_구두_아동,0.06862745098039216,0.3137254901960784,0.09803921568627451,9890471,102,116358.48235294118,540000,-1997100,17,102496.03255789858,0.3605848277992744,2.070081002795447,6206,820000
240,train_240,6664768.0,0.0,3017392.0,0.0,32,9,0.3493975903614458,6,14,2.59375,10,2,A112000,38,36,용기보증,14,생식품,0.024096385542168676,0.25301204819277107,0.3855421686746988,10418086,83,131874.50632911394,1810000,-735926,4,222172.90965607855,5.334394390583485,38.19093947327677,5100,2005360
241,train_241,0.0,0.0,0.0,8155318.0,76,4,0.1724137931034483,4,14,1.5263157894736843,12,1,A373000,26,31,야채,7,생식품,0.15517241379310345,0.0,0.646551724137931,10546663,116,94166.63392857143,1695000,-2391345,4,224302.82509770297,0.1916700225917095,23.179780525143954,5100,2041118
242,train_242,0.0,2087600.0,11280044.0,0.0,44,8,0.26605504587155965,2,15,2.477272727272727,12,2,A202000,46,43,수입종합화장품,13,잡화,0.22018348623853212,0.08256880733944955,0.3119266055045872,13465744,109,124682.81481481482,1116000,-98100,1,174709.63858908298,3.2536922813701614,12.42214610895527,5149,2812000
243,train_243,161600.0,0.0,0.0,0.0,3,78,0.6666666666666666,3,16,1.0,3,1,A112000,3,3,색조화장품,2,패션잡화,0.0,0.0,0.0,161600,3,53866.666666666664,93000,0,0,34667.75639312895,1.3929082111033737,,5116,93000
244,train_244,0.0,247050.0,0.0,444500.0,15,10,0.18181818181818182,1,12,1.4666666666666666,6,2,A373000,13,12,수입종합화장품,8,명품잡화,0.0,0.13636363636363635,0.22727272727272727,834550,22,41727.5,118000,-143000,2,34002.459179641075,-0.9071383060685001,3.7470515467182413,6394,118000
245,train_245,0.0,10504400.0,0.0,1059000.0,18,19,0.15151515151515152,2,16,1.8333333333333333,7,2,A144000,19,13,디자이너숍,6,여성의류파트,0.0,0.12121212121212122,0.0,12241600,33,394890.32258064515,2000000,-678200,2,434499.18630904914,1.795447357020378,4.629973396091849,5679,4801000
246,train_246,457000.0,3585961.0,0.0,156242.0,82,4,0.19047619047619047,4,14,1.7926829268292683,12,3,A144000,44,43,야채,13,공산품파트,0.027210884353741496,0.2585034013605442,0.5578231292517006,4868803,147,34047.57342657343,505000,-669600,4,54805.4329390864,-0.0010217375112597407,38.107473155008115,5100,1913313
247,train_247,0.0,540900.0,0.0,0.0,3,11,0.0,0,16,2.0,2,1,A144000,5,5,골프웨어,3,남성정장스포츠,0.0,0.0,0.0,540900,6,90150.0,205000,0,0,70429.64574665984,0.6325501315859847,0.4343101427201175,5343,205000
248,train_248,407152.0,0.0,0.0,0.0,4,61,0.5,5,15,4.5,3,1,A112000,10,6,상품군미지정,4,아동문화,0.05555555555555555,0.6111111111111112,0.2777777777777778,407152,18,22619.555555555555,77600,0,0,20242.46610825348,1.9668906125903791,3.4302476518081404,5432,92600
249,train_249,1076516.0,0.0,0.0,0.0,15,19,0.19047619047619047,0,19,1.4,9,1,A112000,7,9,용기보증,7,생식품,0.0,0.047619047619047616,0.7142857142857143,1076516,21,51262.666666666664,250000,0,0,55747.483231383056,2.6918240196589402,8.149433485333532,5100,496316
250,train_250,0.0,0.0,0.0,1263900.0,4,77,0.0,4,14,2.75,4,1,A373000,11,9,셔츠,5,남성의류,0.0,0.09090909090909091,0.0,1263900,11,114900.0,404000,0,0,103173.04880636222,2.5689785435911707,7.286264520705706,5537,404000
251,train_251,0.0,0.0,0.0,3430022.0,10,27,0.09090909090909091,4,12,2.2,7,1,A373000,3,7,상품군미지정,3,공산품,0.0,0.0,0.6818181818181818,6074022,22,303701.1,2644000,-2644000,2,692890.0533509058,1.109034880310072,4.541843196836503,5333,2644000
252,train_252,110000.0,0.0,0.0,3731400.0,20,13,0.0625,4,19,1.6,8,2,A373000,17,11,수입종합화장품,7,명품잡화,0.03125,0.0625,0.0,4715400,32,157180.0,798000,-874000,2,164053.21340219522,-1.0036761036058544,9.175793039048957,5665,698400
253,train_253,0.0,81800.0,174110.0,1830864.0,10,31,0.4666666666666667,2,12,1.5,5,3,A202000,10,10,진캐쥬얼,8,명품잡화,0.0,0.3333333333333333,0.13333333333333333,2145974,15,153283.85714285713,1570000,-59200,1,408627.64295097603,3.8145090935491233,14.682809257158535,5526,1570000
254,train_254,0.0,884300.0,0.0,0.0,4,13,0.2727272727272727,4,13,2.75,3,1,A144000,9,6,수입종합화장품,3,잡화파트,0.0,0.18181818181818182,0.0,884300,11,80390.90909090909,201000,0,0,64543.48076367519,0.996780358396476,-0.16948258693679996,5184,201000
255,train_255,0.0,0.0,1622760.0,0.0,19,18,0.2,1,18,1.3157894736842106,9,1,A202000,19,10,영캐쥬얼,5,영라이브,0.04,0.44,0.04,1680360,25,70015.0,220000,-57600,1,60986.46186191475,0.6607544765006017,0.146658065739123,5692,220000
256,train_256,0.0,4577531.0,0.0,0.0,28,12,0.10810810810810811,1,15,2.642857142857143,12,1,A144000,36,24,수입종합화장품,7,잡화파트,0.14864864864864866,0.20270270270270271,0.10810810810810811,5506831,74,83436.83333333333,700000,-929300,8,115269.39661767369,1.7760931862284715,8.453749353357537,5128,955000
257,train_257,0.0,0.0,5029384.0,0.0,51,7,0.13392857142857142,3,13,2.196078431372549,12,1,A202000,34,39,용기보증,11,공산품,0.09821428571428571,0.2767857142857143,0.5089285714285714,5323184,112,49749.3831775701,294000,-293800,5,46962.09455440308,1.8409904341184593,8.985322686639963,5100,1925564
258,train_258,39000.0,0.0,0.0,64000.0,2,65,0.0,1,17,1.0,2,2,A112000,2,2,색조화장품,2,명품잡화,0.0,0.5,0.0,103000,2,51500.0,64000,0,0,17677.66952966369,,,5171,64000
259,train_259,1360276.0,0.0,0.0,351307.0,25,11,0.16216216216216217,3,19,1.48,8,2,A112000,24,22,영캐주얼,8,패션잡화,0.0,0.35135135135135137,0.10810810810810811,2207983,37,64940.67647058824,228900,-496400,3,63581.142546818264,-0.6897842261429907,3.3061086631507797,5316,228900
260,train_260,0.0,0.0,0.0,29000.0,1,0,0.0,2,11,1.0,1,1,A373000,1,1,수입종합화장품,1,명품잡화,0.0,0.0,0.0,29000,1,29000.0,29000,0,0,,,,5149,29000
261,train_261,0.0,1603600.0,0.0,654650.0,19,17,0.17857142857142858,3,13,1.4736842105263157,9,2,A373000,15,19,트래디셔널,9,공산품,0.07142857142857142,0.10714285714285714,0.42857142857142855,2258250,28,80651.78571428571,625000,0,0,126059.19794121335,3.371463609823557,13.181984320926933,5137,625000
262,train_262,0.0,249000.0,0.0,0.0,2,5,0.0,0,12,2.0,2,1,A144000,3,2,욕실용품,2,가정용품파트,0.75,0.0,0.0,348000,4,116000.0,200000,-99000,1,76922.03845452875,-0.5290863636359023,0.8998103165483773,5240,200000
263,train_263,0.0,0.0,0.0,1207098.0,25,14,0.3,3,16,1.2,11,1,A373000,9,10,야채,5,생식품,0.0,0.0,0.6666666666666666,1207098,30,40236.6,476000,0,0,90052.47916080321,4.263367112694802,20.085395628911023,5361,476000
264,train_264,0.0,2070805.0,0.0,0.0,25,13,0.24390243902439024,1,15,1.64,11,1,A144000,12,17,용기보증,6,공산품파트,0.07317073170731707,0.12195121951219512,0.5853658536585366,2252805,41,56320.125,233800,-182000,1,62183.21518775415,0.24570476812306696,2.8464663067067613,5100,648225
265,train_265,1733714.0,15420.0,0.0,0.0,29,10,0.2714285714285714,2,17,2.413793103448276,10,2,A112000,30,25,남성잡화,9,패션잡화,0.0,0.15714285714285714,0.18571428571428572,2822134,70,50395.25,245000,-1073000,14,55273.78882559403,-0.19722707600311654,3.2579012196530606,5158,245000
266,train_266,2163360.0,0.0,0.0,0.0,4,5,0.5,6,17,4.0,1,1,A112000,12,10,뉴베이직캐주얼,3,여성캐주얼,0.0,0.3125,0.0,2241360,16,149424.0,376000,-78000,1,122295.12108011504,0.4752793500681196,-0.6766806899930335,5304,544000
267,train_267,15320.0,0.0,502610.0,0.0,8,34,0.4,6,17,1.25,6,2,A202000,6,9,용기보증,6,공산품,0.1,0.1,0.5,517930,10,51793.0,219000,0,0,62726.09133721345,2.504420771241034,6.815969603316753,5974,219000
268,train_268,4871954.0,0.0,0.0,0.0,18,18,0.1794871794871795,2,18,2.1666666666666665,11,1,A112000,20,17,국내종합화장품,8,패션잡화,0.02564102564102564,0.1282051282051282,0.02564102564102564,10069354,39,296157.4705882353,3966000,-5197400,5,710541.4835866584,-0.24692090515256593,14.902561487621192,5929,1736000
269,train_269,0.0,0.0,0.0,12990720.0,23,14,0.3333333333333333,0,15,1.434782608695652,11,1,A373000,21,16,골프(국내),7,골프_유니캐쥬얼,0.06060606060606061,0.030303030303030304,0.030303030303030304,14082720,33,440085.0,2429000,-1092000,1,505182.53740922775,1.2440067497284766,5.472937710862336,5585,2429000
270,train_270,0.0,0.0,1839995.0,43942.0,38,9,0.2716049382716049,4,11,2.1315789473684212,11,2,A202000,28,31,유아복,7,공산품,0.09876543209876543,0.2716049382716049,0.5061728395061729,2019937,81,25568.822784810127,219000,-136000,2,34288.84843717676,2.4962636794035764,12.239681706397562,5100,613337
271,train_271,0.0,0.0,0.0,600800.0,3,7,0.0,2,18,1.6666666666666667,1,1,A373000,5,5,상품군미지정,4,남성의류,0.2,0.2,0.0,600800,5,120160.0,330000,0,0,122693.39020501472,1.7681340979019378,3.3851606063755355,5485,330000
272,train_272,0.0,90300.0,0.0,2161000.0,3,79,0.0,3,16,1.6666666666666667,2,2,A373000,4,3,수입종합화장품,3,명품잡화,0.0,0.0,0.0,2251300,5,450260.0,1060000,0,0,402802.2939358712,1.015069973438921,-0.19908552080876962,5539,1707000
273,train_273,4328985.0,0.0,0.0,5824673.0,10,32,0.21666666666666667,4,12,6.0,7,2,A112000,37,21,아동복,11,아동_스포츠,0.016666666666666666,0.7166666666666667,0.05,10356658,60,178563.06896551725,1284000,-203000,2,239473.41359403788,2.976805791200761,10.806592412674267,5690,1284000
274,train_274,452000.0,0.0,1486200.0,0.0,12,28,0.047619047619047616,3,18,1.75,8,2,A202000,17,14,수입종합화장품,9,잡화,0.0,0.47619047619047616,0.0,2007600,21,105663.15789473684,252200,-69400,2,73695.59168578625,0.3074544130329994,-0.8188596415828067,5111,341000
275,train_275,0.0,1200600.0,0.0,4665746.0,28,12,0.3114754098360656,4,18,2.1785714285714284,10,2,A373000,26,25,수입종합화장품,10,명품잡화,0.0,0.03278688524590164,0.2459016393442623,6087346,61,103175.35593220338,810000,-221000,2,139880.41611636837,3.0248236025686572,12.198080130608957,5863,810000
276,train_276,483200.0,0.0,0.0,0.0,7,34,0.0,3,15,1.1428571428571428,7,1,A112000,6,6,영캐주얼,4,영플라자,0.0,0.625,0.0,483200,8,60400.0,160300,0,0,42092.04200321006,2.4058191799110302,6.138056958340156,5632,160300
277,train_277,129000.0,3865300.0,0.0,634420.0,20,12,0.09090909090909091,4,15,2.2,8,3,A144000,26,24,영트랜드,11,케주얼_구두_아동,0.06818181818181818,0.29545454545454547,0.1590909090909091,5653820,44,148784.73684210525,598000,-1025100,6,135932.35620499775,0.1893524255527326,1.2317805970189712,5674,598000
278,train_278,0.0,0.0,0.0,3347868.0,5,37,0.08333333333333333,4,16,2.4,3,1,A373000,8,7,진캐쥬얼,5,골프_유니캐쥬얼,0.0,0.08333333333333333,0.08333333333333333,3347868,12,278989.0,910000,0,0,275939.12279407505,1.389568587714383,1.367979823565113,5526,1195000
279,train_279,291960.0,1100500.0,0.0,0.0,4,50,0.0,4,18,2.0,3,2,A144000,6,6,수입종합화장품,5,잡화파트,0.125,0.375,0.0,1392460,8,174057.5,567000,0,0,181038.1905841969,1.7419226954990168,3.122039291772019,6937,567000
280,train_280,0.0,868360.0,0.0,1568400.0,14,22,0.29411764705882354,3,14,2.4285714285714284,7,2,A144000,23,15,아동복,6,아동_스포츠,0.08823529411764706,0.6764705882352942,0.058823529411764705,2675760,34,81083.63636363637,701000,-239000,1,125478.68229848302,2.949765009438727,14.950705817345813,6072,701000
281,train_281,0.0,0.0,0.0,970700.0,9,36,0.125,3,16,1.7777777777777777,6,1,A373000,7,8,수입종합화장품,5,명품잡화,0.0,0.0,0.3125,1191700,16,91669.23076923077,515000,-221000,3,146404.7323040674,2.2159842803572793,5.834234309812255,5116,700000
282,train_282,0.0,0.0,0.0,2753847.0,12,22,0.0,4,13,1.6666666666666667,8,1,A373000,12,12,용기보증,7,공산품,0.05,0.1,0.4,2753847,20,137692.35,583000,0,0,171366.17117041477,1.8106774775217278,2.6898140724537303,5777,811000
283,train_283,0.0,629000.0,0.0,0.0,4,20,0.2857142857142857,2,13,1.75,2,1,A144000,6,6,영트랜드,3,잡화파트,0.0,0.42857142857142855,0.0,758000,7,126333.33333333333,260000,-129000,1,81686.39217560455,-0.7173747858938148,1.3268105103812315,5598,260000
284,train_284,0.0,257800.0,0.0,49000.0,5,24,0.4,6,14,1.0,3,2,A144000,5,5,내의,3,잡화파트,0.0,0.6,0.0,306800,5,61360.0,85000,0,0,14364.81813320308,1.4258064782425297,2.2188354007385556,5138,85000
285,train_285,0.0,2206500.0,48500.0,2277100.0,19,17,0.15625,3,17,1.6842105263157894,10,3,A373000,20,15,수입종합화장품,10,명품잡화,0.0625,0.03125,0.03125,5504100,32,189796.55172413794,1030000,-972000,3,276145.4682419066,0.5272610679746047,3.431981354782479,5492,1030000
286,train_286,268000.0,0.0,0.0,0.0,3,52,0.75,6,14,1.3333333333333333,3,1,A112000,4,4,NB제화,3,패션잡화,0.0,0.5,0.0,268000,4,67000.0,129000,0,0,44609.41604639092,1.1818943793306573,1.6665816519784862,5689,129000
287,train_287,471600.0,0.0,0.0,0.0,5,4,0.21428571428571427,2,19,2.8,2,1,A112000,5,5,스포츠캐주얼,2,영플라자,0.0,0.8571428571428571,0.0,562400,14,51127.27272727273,140000,-90800,3,39430.371312202755,0.23168986276122028,0.7735276184609381,5149,173000
288,train_288,0.0,5309492.0,0.0,0.0,20,15,0.2727272727272727,1,14,1.65,10,1,A144000,25,18,수입부띠끄,7,로얄부띠끄,0.18181818181818182,0.21212121212121213,0.030303030303030304,7284492,33,242816.4,1152000,-1975000,3,335381.7825946815,0.20552499601693774,2.1208037182333386,5812,1152000
289,train_289,0.0,15000.0,0.0,43000.0,2,51,0.0,2,15,1.0,2,2,A144000,2,2,수입종합화장품,2,명품잡화,0.0,0.0,0.0,58000,2,29000.0,43000,0,0,19798.98987322333,,,5116,43000
290,train_290,1511905.0,338300.0,0.0,0.0,18,19,0.06896551724137931,4,12,1.6111111111111112,7,2,A112000,15,19,용기보증,13,공산품,0.06896551724137931,0.13793103448275862,0.4482758620689655,1850205,29,63800.1724137931,280000,0,0,79839.6344439764,1.863868190062705,2.4140402990486654,5128,280000
291,train_291,4895148.0,0.0,0.0,0.0,31,8,0.08771929824561403,4,17,1.8387096774193548,9,1,A112000,16,23,일용잡화,8,공산품,0.0,0.05263157894736842,0.5614035087719298,5668448,57,106951.84905660378,549500,-773300,4,124366.52626710296,-0.034551613707920384,6.866846086214632,5100,2142468
292,train_292,1557650.0,0.0,0.0,0.0,15,13,0.13333333333333333,4,13,2.0,7,1,A112000,18,17,영캐주얼,6,영플라자,0.0,0.36666666666666664,0.16666666666666666,2075650,30,76875.92592592593,406000,-518000,3,101750.30274985233,-0.09803563093188081,5.92051150708569,6702,532000
293,train_293,0.0,807500.0,0.0,11400.0,7,21,0.21428571428571427,2,17,2.0,5,2,A144000,6,6,수입종합화장품,4,잡화파트,0.0,0.14285714285714285,0.07142857142857142,1326900,14,120627.27272727272,408000,-508000,3,123642.38020120036,0.284877358407592,0.2546358989198607,5201,712000
294,train_294,911802.0,0.0,0.0,0.0,23,15,0.3333333333333333,6,14,1.3043478260869565,10,1,A112000,15,18,골프웨어,6,공산품,0.1,0.0,0.4666666666666667,911802,30,30393.4,165000,0,0,34488.71406266913,2.576393224023643,7.7868427325478855,5100,192702
295,train_295,0.0,2111000.0,0.0,121500.0,8,42,0.11764705882352941,0,17,2.125,5,2,A144000,13,11,골프웨어,4,남성정장스포츠,0.0,0.17647058823529413,0.0,2232500,17,131323.5294117647,366000,0,0,100839.88254537342,1.213039846333148,0.8357544078457244,5129,690000
296,train_296,1611020.0,0.0,0.0,0.0,15,22,0.1111111111111111,4,14,1.8,9,1,A112000,14,13,란제리,6,영플라자,0.07407407407407407,0.5185185185185185,0.07407407407407407,2624620,27,119300.90909090909,445000,-1013600,5,136094.78146494576,-0.29111952421135395,1.4416441101618656,5196,445000
297,train_297,0.0,2114600.0,0.0,162400.0,13,21,0.13793103448275862,4,11,2.230769230769231,8,2,A144000,21,19,수입종합화장품,9,잡화파트,0.034482758620689655,0.3448275862068966,0.034482758620689655,2306800,29,82385.71428571429,289000,-29800,1,64469.75009451081,1.5386839125486407,2.9492674156855414,5526,330000
298,train_298,0.0,1477298.0,0.0,0.0,8,31,0.043478260869565216,2,15,2.875,6,1,A144000,9,13,수입의류,6,잡화파트,0.13043478260869565,0.043478260869565216,0.30434782608695654,2873298,23,143664.9,1006000,-1396000,3,236006.4339038016,-0.47393241692160937,6.596050409715632,5530,596000
299,train_299,29000.0,3967240.0,0.0,185000.0,43,8,0.20987654320987653,4,17,1.8837209302325582,12,3,A144000,27,28,용기보증,9,공산품파트,0.06172839506172839,0.14814814814814814,0.4691358024691358,5571540,81,75291.08108108108,748000,-1390300,7,124157.45599806377,0.954868326857469,10.840001118028795,5504,748000
300,train_300,0.0,0.0,1966521.0,0.0,25,14,0.23809523809523808,3,11,1.68,12,1,A202000,19,25,용기보증,9,생식품,0.0,0.14285714285714285,0.5,1982521,42,48354.170731707316,316800,-16000,1,61002.6249074179,3.4682236170062577,12.980987281854578,5100,610721
301,train_301,0.0,0.0,371300.0,0.0,11,27,0.3333333333333333,3,17,1.0909090909090908,6,1,A202000,9,8,영캐쥬얼,5,영라이브,0.08333333333333333,0.5833333333333334,0.0,409300,12,37209.09090909091,55000,-38000,1,11679.936176662486,-2.296717359153323,6.308168421506611,5203,90000
302,train_302,0.0,2864929.0,0.0,43120.0,18,10,0.3125,1,13,1.7777777777777777,7,2,A144000,19,16,헤어ACC,7,잡화파트,0.0,0.1875,0.09375,3296049,32,109868.3,326000,-388000,2,82527.23933142026,-0.9141099519157689,5.067970241584533,5458,832000
303,train_303,0.0,30000.0,0.0,66000.0,2,76,0.0,0,16,1.0,2,2,A144000,2,2,수입종합화장품,2,여성캐주얼,0.0,0.0,0.0,96000,2,48000.0,66000,0,0,25455.84412271571,,,5273,66000
304,train_304,0.0,2933500.0,0.0,42000.0,15,16,0.037037037037037035,4,18,1.8,7,2,A144000,20,15,크리스탈,6,여성의류파트,0.2222222222222222,0.18518518518518517,0.0,3737500,27,169886.36363636365,628600,-762000,5,173620.16641550366,0.05879747961507821,2.2667194562586586,5501,628600
305,train_305,0.0,0.0,0.0,440000.0,2,31,0.0,3,19,2.0,2,1,A373000,1,1,수입종합화장품,1,명품잡화,0.0,0.0,0.0,570000,4,190000.0,410000,-130000,1,196977.1560359221,0.7235438280502272,0.9201186609036487,5116,440000
